"indicator","subtopic","short.description","population","year","group","female","female.low.CI","female.high.CI","male","male.low.CI","male.high.CI","total","total.low.CI","total.high.CI","estimated.number","estimated.number.low.CI","estimated.number.high.CI"
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Most (8-10)",34.1,27.4,41.3,21.9,16.7,27.8,27.9,23.3,32.7,270000,226000,318000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Total",36.5,33,40.2,30.2,26.8,33.8,33.5,30.8,36.2,1262000,1163000,1365000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"15-24",40.9,30.2,52.3,30.4,21.8,40.2,35.5,28.5,43,238000,191000,288000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"25-44",41.7,36.4,47.1,37.3,31.3,43.5,39.5,35.5,43.7,484000,434000,534000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"45-64",34.2,29,39.7,29.5,23.9,35.6,32,27.9,36.4,383000,334000,435000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"65+",27.3,21.6,33.6,18.7,13.7,24.6,23.1,19.1,27.4,158000,131000,187000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Very fair or fair",36,31.2,40.9,28.8,23.1,34.9,32.7,28.8,36.7,462000,408000,519000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Medium",39.6,33.8,45.6,32.1,26.4,38.1,35.9,31.8,40.3,413000,365000,463000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Olive",35.6,28.9,42.7,29.2,22.9,36.1,32.5,27.6,37.6,282000,240000,326000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Dark, very dark or black",30.6,21,41.8,32.1,21.9,43.6,31.5,23.5,40.4,106000,79000,135000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Maori",35,27.9,42.7,24.4,18.9,30.5,30,25.4,34.9,149000,126000,173000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Pacific",32.3,24.1,41.5,26.7,18.6,36.1,29.4,22.8,36.7,75000,58000,93000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"Asian",38.4,28.2,49.5,32.5,23.7,42.2,35.5,28.7,42.8,195000,158000,235000
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults",2016,"European/Other",35.8,32.1,39.7,30.2,26.3,34.3,33.1,30.2,36.1,947000,863000,1033000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Least (1-3)",36.8,28.5,45.8,29.1,20.5,39,33,26.4,40.2,313000,250000,381000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Mid (4-7)",31.6,26,37.7,22.1,17.6,27.2,27.1,23.2,31.4,407000,348000,470000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Most (8-10)",34.9,28.6,41.6,23.3,17.6,29.9,29.3,24.3,34.7,308000,255000,365000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Total",34,30.2,38,24.4,20.9,28.2,29.4,26.6,32.3,1028000,930000,1131000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"15-24",30.2,20,42,19.6,11.6,29.9,24.8,18,32.6,154000,112000,202000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"25-44",33.5,28.1,39.2,21.9,16.4,28.3,27.9,23.9,32.2,320000,274000,369000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"45-64",33.9,28,40.2,23.8,18.2,30.2,29.2,24.8,33.9,324000,275000,376000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"65+",38.7,30.7,47.3,35.1,27.9,42.8,36.9,31.1,43,230000,194000,268000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Very fair or fair",39.6,33.2,46.3,29.8,23.1,37.3,35.3,30.3,40.5,466000,4e+05,534000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Medium",30.3,24.3,36.9,22.6,17,29.2,26.4,22,31.1,278000,232000,328000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Olive",30.8,24.2,38.1,19.1,13.8,25.4,25.3,20.8,30.2,176000,144000,210000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Dark, very dark or black",27.9,18.1,39.5,22.9,15.8,31.5,25.1,19,32.1,105000,80000,135000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Maori",31.4,24.5,39,28.6,22.6,35.2,30.1,25.3,35.2,137000,116000,160000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Pacific",35,23.6,47.8,20.4,13.6,28.6,27.9,20.7,36.1,56000,42000,73000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"Asian",26,16.4,37.7,13.7,6.3,24.9,20.3,14,27.9,81000,56000,111000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2012,"European/Other",35.4,30.9,40.1,24.8,20.7,29.4,30.3,27.1,33.8,824000,735000,917000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Least (1-3)",37,26.7,48.3,16.9,10.7,24.9,27.2,19.9,35.4,311000,228000,405000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Mid (4-7)",31.6,25.9,37.8,21.7,16.2,28,26.7,22.1,31.7,415000,343000,492000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Most (8-10)",23.4,19,28.3,26.6,19.1,35.3,24.9,20.4,29.7,220000,180000,263000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Total",31.1,27,35.5,21.4,17.7,25.5,26.4,23.3,29.8,951000,839000,1072000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"15-24",32,19,47.3,28.3,16.9,42.3,30.1,20.4,41.3,194000,132000,267000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"25-44",30,24.4,36.1,22.3,16.5,29.1,26.3,22.4,30.5,305000,260000,355000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"45-64",33.7,27.3,40.5,15.3,10.9,20.7,24.8,20.6,29.4,271000,226000,321000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"65+",28.5,21.7,36,22.5,15.5,30.8,25.7,20.7,31.2,180000,145000,218000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Very fair or fair",33.5,27.3,40.1,26.6,19.6,34.5,30.5,25.5,35.8,398000,334000,468000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Medium",27.2,20.7,34.6,16.9,11,24.2,22.2,17.3,27.6,263000,206000,328000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Olive",33.5,24.4,43.6,20.9,13.8,29.6,27.1,21.1,33.9,204000,158000,254000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Dark, very dark or black",28.7,19.1,39.9,22.8,15.4,31.7,25.2,19.2,32,84000,64000,106000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Maori",27.3,21,34.3,20.6,14.6,27.6,24.1,19.7,29,113000,93000,137000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Pacific",29.1,20.5,39,23.6,15.1,34,26.4,20.1,33.5,59000,45000,75000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"Asian",36.8,23.7,51.4,21.5,10.6,36.3,29.3,18.9,41.6,135000,87000,191000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2014,"European/Other",31.1,26.6,35.9,21.3,16.9,26.3,26.4,22.9,30.1,722000,627000,823000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Least (1-3)",42.6,36.3,49.1,30.4,23.8,37.7,36.8,32,41.8,428000,372000,487000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Mid (4-7)",39.4,34.5,44.4,25.7,20.7,31.1,32.8,29,36.8,537000,475000,603000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Most (8-10)",35.2,30.2,40.4,23.5,18.4,29.2,29.2,25.2,33.6,284000,244000,326000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Total",39.4,36.3,42.5,26.5,23.3,29.9,33.1,30.7,35.6,1249000,1159000,1342000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"15-24",28.6,20.6,37.7,24.9,16.5,34.8,26.6,20.5,33.4,178000,138000,224000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"25-44",38.5,33.7,43.5,27.2,21.7,33.3,33,29,37.1,403000,355000,454000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"45-64",44.1,39,49.3,25.5,21.2,30.2,35.4,32,39,424000,382000,467000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"65+",42.2,36.3,48.2,28.8,23,35.2,35.6,31.3,40.1,243000,214000,274000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Very fair or fair",44,39.1,48.9,33.5,27.6,39.8,39.2,35.2,43.2,554000,498000,611000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Medium",39.3,34,44.8,26.3,20.8,32.5,33,29.1,37.1,379000,334000,426000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Olive",33.4,27.2,40,20.5,15,27,27.2,23,31.8,236000,199000,275000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Dark, very dark or black",34.6,23.2,47.5,17.6,11.3,25.6,24,17.9,31,80000,60000,104000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Maori",38.1,32.1,44.4,22.7,16.7,29.6,30.8,26.5,35.3,153000,131000,175000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Pacific",30.4,22.7,39,20.6,12.9,30.3,25.3,19.7,31.6,64000,50000,80000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"Asian",30.7,22,40.6,22.5,15,31.5,26.7,20.9,33.2,147000,115000,182000
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults",2016,"European/Other",42,38.4,45.7,27.5,23.7,31.5,34.9,32.1,37.8,1e+06,920000,1082000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Least (1-3)",33.6,26.9,40.9,32.5,25.2,40.4,33.1,28.2,38.2,376000,321000,435000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Mid (4-7)",26.7,21.8,32.2,24,19.3,29.2,25.4,22,29,393000,341000,449000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Most (8-10)",18.8,14.7,23.5,21.3,15,28.9,20,16.2,24.2,176000,142000,214000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Total",27.2,24.1,30.4,26.3,23.2,29.6,26.8,24.7,29,960000,885000,1039000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"15-24",9.4,3.8,18.6,4.4,1.4,10.2,6.9,3.5,11.9,44000,23000,76000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"25-44",18.8,14.5,23.8,14.7,10.1,20.5,16.8,13.7,20.4,195000,158000,236000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"45-64",30,24.3,36.2,36.3,29.5,43.5,33,28.7,37.6,361000,313000,411000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"65+",51.4,44,58.8,51.9,43.9,59.9,51.7,46.2,57.1,360000,322000,398000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Very fair or fair",30.9,26,36.1,35,28.2,42.3,32.7,28.5,37,427000,373000,484000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Medium",29,22.6,36.1,23.2,18.3,28.7,26.2,22.2,30.5,308000,261000,359000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Olive",22,15.6,29.6,25.8,18.3,34.4,23.9,18.9,29.5,179000,142000,221000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Dark, very dark or black",13.9,5.2,28,13.3,7.5,21.2,13.5,8.4,20.3,45000,28000,67000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Maori",11.4,7.3,16.8,19.7,12.8,28.3,15.3,11.4,20,72000,53000,94000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Pacific",16.7,6.9,31.8,19.2,10.3,31.4,18,11,27,40000,24000,60000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"Asian",7,1.7,17.8,11.2,4.6,21.7,9,4.4,15.9,41000,20000,72000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2014,"European/Other",33.5,29.7,37.6,30.6,26.9,34.4,32.1,29.5,34.8,877000,806000,949000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Least (1-3)",33.6,28.6,39,30.8,25.5,36.6,32.3,28.2,36.6,374000,327000,423000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Mid (4-7)",20.7,17.5,24.3,24.8,20.4,29.6,22.7,19.9,25.6,371000,325000,419000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Most (8-10)",16.7,13.2,20.8,17.9,13.7,22.8,17.3,14.3,20.8,168000,138000,202000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Total",23.8,21.5,26.2,24.8,22.4,27.3,24.3,22.5,26.1,912000,847000,981000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"15-24",8,3.8,14.5,8.2,3.8,14.9,8.1,4.9,12.3,54000,33000,82000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"25-44",17.5,13.9,21.5,12.2,9,16.1,14.9,12.5,17.5,182000,153000,214000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"45-64",28.3,23.9,33,31.1,26,36.6,29.6,26.2,33.2,354000,313000,397000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"65+",41.4,35.2,47.8,53.5,47.1,59.9,47.4,42.8,52,323000,292000,355000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Very fair or fair",29.3,24.9,34.1,29.9,25.1,35.1,29.6,26.3,33.1,417000,371000,466000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Medium",22.4,18.4,26.9,25.3,20.5,30.6,23.8,20.8,27.1,273000,238000,311000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Olive",18.7,14.4,23.6,22.3,17.1,28.3,20.5,17,24.2,177000,148000,210000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Dark, very dark or black",14.8,7.4,25.3,12.4,6.8,20.2,13.3,8.5,19.4,44000,29000,65000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Maori",17.2,13.1,22.1,11.7,8,16.4,14.6,11.8,17.8,72000,59000,88000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Pacific",9.2,5.1,14.9,11.5,5.7,19.9,10.4,6.5,15.5,26000,16000,39000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"Asian",7.7,3.6,13.9,4,1.2,9.6,5.9,3.2,9.8,32000,17000,53000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2016,"European/Other",28.3,25.5,31.3,30.3,27.3,33.5,29.3,27.1,31.6,838000,775000,902000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Least (1-3)",29.9,23.5,36.9,31.1,24.1,38.9,30.5,25.4,36,385000,321000,454000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Mid (4-7)",26.1,21.7,30.8,24.5,18.9,30.9,25.3,21.5,29.4,394000,335000,458000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Most (8-10)",18.2,14,23.1,19.2,13.8,25.7,18.7,15.1,22.8,206000,166000,251000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Total",25.3,22.5,28.2,25.5,22.2,29,25.4,23.2,27.8,1001000,913000,1095000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"15-24",11,5.4,19.3,7,1.8,17.5,8.9,4.3,16,60000,29000,107000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"25-44",19.4,15.1,24.4,18.3,12.5,25.5,18.9,14.9,23.4,245000,194000,304000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"45-64",30.4,25.2,36,26.7,21,33.1,28.6,24.4,33.2,342000,291000,396000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"65+",38.4,31.8,45.3,53.4,45.1,61.5,45.6,40.1,51.2,353000,310000,397000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Very fair or fair",29.2,24.6,34.1,32.4,25.7,39.7,30.6,26.9,34.5,453000,398000,511000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Medium",29.4,23.8,35.5,27.5,21.1,34.7,28.4,23.9,33.3,360000,302000,422000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Olive",19.6,14.2,26.1,19.5,12.5,28.3,19.6,15,24.8,160000,123000,202000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Dark, very dark or black",5.1,2.3,9.5,8.9,4.1,16.4,7.2,4.1,11.5,27000,15000,43000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Maori",17.8,12.9,23.5,18.7,10.8,29.1,18.2,13.3,24,94000,69000,124000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Pacific",17.5,10.2,27,4.8,2.3,8.9,11.1,7.3,16,29000,19000,42000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"Asian",3.6,0.7,10.3,10.2,3.8,21,6.8,3.4,11.9,41000,21000,72000
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults",2018,"European/Other",30.7,27.2,34.5,30.5,26.3,34.9,30.6,27.7,33.7,909000,822000,1e+06
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"Least (1-3)",91.8,85.7,95.9,94.2,90.1,96.9,93,89.5,95.6,882000,849000,907000
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"Mid (4-7)",90.7,87.1,93.6,88.8,83.7,92.7,89.8,87,92.1,1344000,1303000,1379000
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"Most (8-10)",90.4,87.1,93,85.5,80,90,88,85.2,90.5,921000,891000,947000
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"Total",90.9,88.7,92.8,89.3,86.7,91.6,90.1,88.6,91.5,3147000,3092000,3195000
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"15-24",85.5,76.4,92.1,79.1,69.5,86.9,82.3,76.1,87.4,509000,471000,541000
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"25-44",90.6,87.1,93.3,89.1,84.3,92.8,89.8,87.1,92.2,1028000,997000,1055000
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults",2012,"45-64",90.6,86,94.1,91.5,87.5,94.5,91,88.2,93.3,1005000,974000,1031000
